run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
e173_-1	prefill	7	14	236	0.004541746796815109	0.004541746796815109	0.031055900621118012	0.0	0.0	161	161
e173_-1	prefill	7	15	49	0.0039034903943225003	0.006448039069281178	0.062111801242236024	0.0025445486749586777	0.031055900621118012	161	161
e173_-1	prefill	8	1	186	0.015543650793142492	0.029782809888456514	0.2236024844720497	0.014239159095314022	0.11801242236024845	161	161
e173_-1	prefill	8	2	41	0.014699621890231013	0.03351053147397041	0.33540372670807456	0.018810909583739394	0.2236024844720497	161	161
e173_-1	prefill	8	3	123	0.014104567921959625	0.054863138253274296	0.36645962732919257	0.04075857033131467	0.2795031055900621	161	161
e173_-1	prefill	8	4	149	0.011790639548782247	0.01599732321962189	0.13664596273291926	0.0042066836708396435	0.043478260869565216	161	161
e173_-1	prefill	8	5	220	0.009599559730910982	0.03129139862847687	0.2857142857142857	0.02169183889756589	0.20496894409937888	161	161
e173_-1	prefill	8	6	106	0.008155987265848706	0.008155987265848706	0.055900621118012424	0.0	0.0	161	161
e173_-1	prefill	8	7	216	0.007563715141430385	0.015423978594119942	0.12422360248447205	0.007860263452689557	0.062111801242236024	161	161
e173_-1	prefill	8	8	25	0.006798288668590988	0.027014783721062138	0.15527950310559005	0.02021649505247115	0.15527950310559005	161	161
e173_-1	prefill	8	9	224	0.006759803241564305	0.1444722530688113	0.6335403726708074	0.137712449827247	0.546583850931677	161	161
e173_-1	prefill	8	10	124	0.006127307464517563	0.011636145135962579	0.09316770186335403	0.005508837671445016	0.037267080745341616	161	161
e173_-1	prefill	8	11	194	0.004916298031148431	0.008470370933305079	0.09316770186335403	0.0035540729021566473	0.031055900621118012	161	161
e173_-1	prefill	8	12	204	0.004526691956156998	0.006614418509723983	0.06832298136645963	0.002087726553566985	0.031055900621118012	161	161
e173_-1	prefill	8	13	61	0.004094865283275593	0.006618918109435381	0.08695652173913043	0.002524052826159788	0.043478260869565216	161	161
e173_-1	prefill	8	14	72	0.003933546011396687	0.005299136462470207	0.06832298136645963	0.0013655904510735204	0.012422360248447204	161	161
e173_-1	prefill	8	15	3	0.0035006647945422125	0.005322517405770341	0.055900621118012424	0.0018218526112281281	0.031055900621118012	161	161
e173_-1	prefill	9	1	255	0.019792685234601173	0.0458435123630236	0.32298136645962733	0.026050827128422428	0.2236024844720497	161	161
e173_-1	prefill	9	2	4	0.013701554624445441	0.017309885064217004	0.10559006211180125	0.0036083304397715624	0.031055900621118012	161	161
e173_-1	prefill	9	3	170	0.01166777329774403	0.048554537160744544	0.35403726708074534	0.036886763863000514	0.2795031055900621	161	161
e173_-1	prefill	9	4	128	0.01074826344569399	0.027641793832471503	0.19875776397515527	0.016893530386777513	0.13664596273291926	161	161
e173_-1	prefill	9	5	166	0.009341342693790722	0.010784717849608553	0.08695652173913043	0.0014433751558178313	0.012422360248447204	161	161
e173_-1	prefill	9	6	43	0.009266859028506397	0.009793145973619537	0.06832298136645963	0.0005262869451131399	0.006211180124223602	161	161
e173_-1	prefill	9	7	15	0.007727138556021931	0.023872036151465485	0.16770186335403728	0.016144897595443554	0.14906832298136646	161	161
e173_-1	prefill	9	8	48	0.007399426931428536	0.029508325537994658	0.16149068322981366	0.022108898606566122	0.19254658385093168	161	161
e173_-1	prefill	9	9	205	0.006701420156304324	0.006701420156304324	0.055900621118012424	0.0	0.0	161	161
e173_-1	prefill	9	10	156	0.006248228464345192	0.022713765875065215	0.14906832298136646	0.016465537410720023	0.13043478260869565	161	161
e173_-1	prefill	9	11	143	0.0053047404197697325	0.0053047404197697325	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	9	12	133	0.004773537274613657	0.00632128072789105	0.049689440993788817	0.0015477434532773931	0.018633540372670808	161	161
e173_-1	prefill	9	13	26	0.004302099258697419	0.004302099258697419	0.037267080745341616	0.0	0.0	161	161
e173_-1	prefill	9	14	67	0.0038203095332301653	0.007540369757186361	0.08074534161490683	0.003720060223956196	0.043478260869565216	161	161
e173_-1	prefill	9	15	56	0.0034198557910216395	0.0054256399774646365	0.049689440993788817	0.002005784186442997	0.024844720496894408	161	161
e173_-1	prefill	10	1	36	0.022412552823117975	0.02573386598915728	0.11801242236024845	0.0033213131660393036	0.031055900621118012	161	161
e173_-1	prefill	10	2	95	0.013209856645952409	0.014688693569723797	0.10559006211180125	0.001478836923771389	0.012422360248447204	161	161
e173_-1	prefill	10	3	120	0.011453996200821532	0.021811739304014848	0.14285714285714285	0.010357743103193316	0.049689440993788817	161	161
e173_-1	prefill	10	4	74	0.009875504664441218	0.014434238991297805	0.11801242236024845	0.004558734326856586	0.037267080745341616	161	161
e173_-1	prefill	10	5	85	0.007399480825009945	0.01207904768370208	0.08695652173913043	0.004679566858692135	0.037267080745341616	161	161
e173_-1	prefill	10	6	140	0.006898869873161997	0.009425333774480724	0.06832298136645963	0.0025264639013187267	0.018633540372670808	161	161
e173_-1	prefill	10	7	46	0.00647324941148653	0.009663082493667097	0.055900621118012424	0.0031898330821805666	0.018633540372670808	161	161
e173_-1	prefill	10	8	1	0.005400938661693836	0.00628124828398018	0.062111801242236024	0.0008803096222863443	0.012422360248447204	161	161
e173_-1	prefill	10	9	70	0.005388018671504935	0.011129293865513352	0.11180124223602485	0.0057412751940084175	0.049689440993788817	161	161
e173_-1	prefill	10	10	80	0.00507349933938338	0.0058972577090488105	0.049689440993788817	0.0008237583696654304	0.006211180124223602	161	161
e173_-1	prefill	10	11	65	0.004848039275244742	0.04703530834779584	0.3416149068322981	0.0421872690725511	0.3167701863354037	161	161
e173_-1	prefill	10	12	25	0.004514756796056268	0.020756543131090825	0.2236024844720497	0.016241786335034557	0.16149068322981366	161	161
e173_-1	prefill	10	13	207	0.0038546592505957263	0.004373015603875292	0.037267080745341616	0.0005183563532795656	0.006211180124223602	161	161
e173_-1	prefill	10	14	250	0.0030833655614254957	0.008676316917887382	0.08074534161490683	0.005592951356461887	0.043478260869565216	161	161
e173_-1	prefill	10	15	153	0.0030554193283225404	0.010686426148193309	0.07453416149068323	0.007631006819870769	0.049689440993788817	161	161
e173_-1	prefill	11	1	255	0.010207448963961023	0.02337050268031775	0.17391304347826086	0.013163053716356728	0.11801242236024845	161	161
e173_-1	prefill	11	2	208	0.009917573149906926	0.018893647138414075	0.14906832298136646	0.008976073988507149	0.07453416149068323	161	161
e173_-1	prefill	11	3	43	0.009911592707859355	0.015831808816190753	0.12422360248447205	0.005920216108331399	0.043478260869565216	161	161
e173_-1	prefill	11	4	229	0.009110988970596631	0.013972789711508218	0.11180124223602485	0.004861800740911588	0.049689440993788817	161	161
e173_-1	prefill	11	5	225	0.008814443461209173	0.013578039010193166	0.14906832298136646	0.004763595548983993	0.062111801242236024	161	161
e173_-1	prefill	11	6	153	0.008724393092318658	0.011303465418072058	0.062111801242236024	0.0025790723257534003	0.012422360248447204	161	161
e173_-1	prefill	11	7	127	0.008107814704560292	0.011427376167749996	0.07453416149068323	0.0033195614631897044	0.031055900621118012	161	161
e173_-1	prefill	11	8	89	0.00804979122458193	0.06100727945928588	0.35403726708074534	0.05295748823470395	0.3105590062111801	161	161
e173_-1	prefill	11	9	26	0.007873837414608507	0.010281865898949668	0.09937888198757763	0.002408028484341161	0.024844720496894408	161	161
e173_-1	prefill	11	10	188	0.006023991261250984	0.006023991261250984	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	11	11	207	0.005926287775909373	0.011717529601520347	0.07453416149068323	0.005791241825610974	0.062111801242236024	161	161
e173_-1	prefill	11	12	149	0.005019966304802695	0.007659993011040669	0.08074534161490683	0.0026400267062379737	0.043478260869565216	161	161
e173_-1	prefill	11	13	200	0.004804845133526782	0.006479974315845551	0.062111801242236024	0.0016751291823187693	0.018633540372670808	161	161
e173_-1	prefill	11	14	191	0.004496757271376547	0.017250676384980543	0.12422360248447205	0.012753919113603997	0.08074534161490683	161	161
e173_-1	prefill	11	15	99	0.00357641863949326	0.01491335682608671	0.14906832298136646	0.01133693818659345	0.11801242236024845	161	161
e173_-1	prefill	12	1	248	0.023902666358380797	0.03305103173000801	0.17391304347826086	0.00914836537162721	0.043478260869565216	161	161
e173_-1	prefill	12	2	101	0.016731758040682602	0.03762396679144623	0.2422360248447205	0.020892208750763627	0.13043478260869565	161	161
e173_-1	prefill	12	3	85	0.014041192232560094	0.017562753480937828	0.10559006211180125	0.0035215612483777354	0.031055900621118012	161	161
e173_-1	prefill	12	4	223	0.010157993580798778	0.03005556322940001	0.2981366459627329	0.019897569648601232	0.20496894409937888	161	161
e173_-1	prefill	12	5	133	0.007133670533922309	0.010929149347496685	0.10559006211180125	0.0037954788135743755	0.043478260869565216	161	161
e173_-1	prefill	12	6	39	0.00685134816779796	0.022620466548256793	0.19875776397515527	0.015769118380458833	0.17391304347826086	161	161
e173_-1	prefill	12	7	110	0.00625147011809624	0.010172566961271681	0.08074534161490683	0.003921096843175442	0.037267080745341616	161	161
e173_-1	prefill	12	8	242	0.005474353859083786	0.007861241251342304	0.08074534161490683	0.002386887392258518	0.024844720496894408	161	161
e173_-1	prefill	12	9	107	0.0052106228349491765	0.011233830569310257	0.11180124223602485	0.006023207734361081	0.062111801242236024	161	161
e173_-1	prefill	12	10	69	0.005020405637009471	0.005020405637009471	0.037267080745341616	0.0	0.0	161	161
e173_-1	prefill	12	11	227	0.0047453342955512436	0.021998634811434145	0.17391304347826086	0.0172533005158829	0.15527950310559005	161	161
e173_-1	prefill	12	12	201	0.004511066338822178	0.005026013063166088	0.049689440993788817	0.0005149467243439098	0.006211180124223602	161	161
e173_-1	prefill	12	13	1	0.004359639851559044	0.039107566265408844	0.3416149068322981	0.0347479264138498	0.2981366459627329	161	161
e173_-1	prefill	12	14	103	0.004149056088292335	0.005792132322164828	0.055900621118012424	0.0016430762338724926	0.018633540372670808	161	161
e173_-1	prefill	12	15	59	0.0037861593006778323	0.0074408469177819694	0.06832298136645963	0.003654687617104137	0.037267080745341616	161	161
e173_-1	prefill	13	1	220	0.017362467948627017	0.08666973966299704	0.42857142857142855	0.06930727171437003	0.32298136645962733	161	161
e173_-1	prefill	13	2	104	0.016385266493290206	0.021589774067803533	0.11801242236024845	0.005204507574513326	0.031055900621118012	161	161
e173_-1	prefill	13	3	173	0.015202781396987303	0.022599424446471648	0.18012422360248448	0.007396643049484344	0.06832298136645963	161	161
e173_-1	prefill	13	4	89	0.011702787693546865	0.06585261223967183	0.4161490683229814	0.054149824546124964	0.32919254658385094	161	161
e173_-1	prefill	13	5	65	0.011485733467438034	0.0187783655609525	0.16770186335403728	0.007292632093514466	0.08074534161490683	161	161
e173_-1	prefill	13	6	120	0.010910399634439547	0.027379541319667283	0.22981366459627328	0.016469141685227735	0.14906832298136646	161	161
e173_-1	prefill	13	7	81	0.01012370279446389	0.025662333416805922	0.16149068322981366	0.015538630622342032	0.13664596273291926	161	161
e173_-1	prefill	13	8	76	0.009790680598737729	0.01026003968033886	0.10559006211180125	0.0004693590816011303	0.006211180124223602	161	161
e173_-1	prefill	13	9	105	0.008333790474310843	0.00899459394138819	0.07453416149068323	0.000660803467077347	0.006211180124223602	161	161
e173_-1	prefill	13	10	110	0.006709641714609663	0.012115905140091069	0.11801242236024845	0.005406263425481406	0.049689440993788817	161	161
e173_-1	prefill	13	11	151	0.006649394451715342	0.023184978499911323	0.2422360248447205	0.01653558404819598	0.18012422360248448	161	161
e173_-1	prefill	13	12	74	0.006216663958858606	0.009356212750862354	0.07453416149068323	0.0031395487920037484	0.031055900621118012	161	161
e173_-1	prefill	13	13	150	0.005402760471679968	0.009456987657956549	0.08695652173913043	0.004054227186276581	0.037267080745341616	161	161
e173_-1	prefill	13	14	79	0.005244943142854747	0.023833611586461818	0.16770186335403728	0.01858866844360707	0.16149068322981366	161	161
e173_-1	prefill	13	15	224	0.005056671450284638	0.01403771160769046	0.15527950310559005	0.008981040157405822	0.10559006211180125	161	161
e173_-1	prefill	14	1	218	0.029192773904555668	0.043366227303739	0.38509316770186336	0.014173453399183331	0.13664596273291926	161	161
e173_-1	prefill	14	2	189	0.020995132866341124	0.12854274328947404	0.4720496894409938	0.10754761042313292	0.39751552795031053	161	161
e173_-1	prefill	14	3	145	0.012052729635623082	0.016903859557845624	0.09316770186335403	0.004851129922222542	0.031055900621118012	161	161
e173_-1	prefill	14	4	191	0.010391407585596422	0.023805830087864962	0.19254658385093168	0.01341442250226854	0.12422360248447205	161	161
e173_-1	prefill	14	5	231	0.01027194993008443	0.018260558044176915	0.11801242236024845	0.007988608114092485	0.049689440993788817	161	161
e173_-1	prefill	14	6	220	0.009853929843058863	0.010767182490228547	0.08695652173913043	0.0009132526471696837	0.012422360248447204	161	161
e173_-1	prefill	14	7	149	0.009108188693040956	0.0106840862816035	0.08695652173913043	0.0015758975885625446	0.031055900621118012	161	161
e173_-1	prefill	14	8	225	0.008835328382906132	0.015753831254880262	0.13043478260869565	0.00691850287197413	0.055900621118012424	161	161
e173_-1	prefill	14	9	215	0.007787253412495492	0.008624154494796943	0.08074534161490683	0.0008369010823014517	0.012422360248447204	161	161
e173_-1	prefill	14	10	79	0.0062720316860082805	0.010965551078569946	0.049689440993788817	0.004693519392561666	0.031055900621118012	161	161
e173_-1	prefill	14	11	30	0.006110618338419147	0.008104643449222753	0.11180124223602485	0.001994025110803606	0.043478260869565216	161	161
e173_-1	prefill	14	12	169	0.0050584338433986575	0.01061564878906122	0.10559006211180125	0.005557214945662562	0.062111801242236024	161	161
e173_-1	prefill	14	13	236	0.004610010733716146	0.007562964883613747	0.10559006211180125	0.002952954149897601	0.055900621118012424	161	161
e173_-1	prefill	14	14	228	0.004108113036708563	0.037141016021426165	0.18012422360248448	0.0330329029847176	0.21739130434782608	161	161
e173_-1	prefill	14	15	199	0.0036631295160932725	0.004243624369314054	0.043478260869565216	0.0005804948532207812	0.006211180124223602	161	161
e173_-1	prefill	15	1	142	0.018130151134440015	0.023039037664321055	0.20496894409937888	0.004908886529881039	0.049689440993788817	161	161
e173_-1	prefill	15	2	189	0.017895316398513883	0.024131100034987064	0.09937888198757763	0.006235783636473183	0.031055900621118012	161	161
e173_-1	prefill	15	3	67	0.014545117223421014	0.0327671511990514	0.18633540372670807	0.018222033975630388	0.12422360248447205	161	161
e173_-1	prefill	15	4	23	0.011196010139867964	0.0368434255218472	0.2795031055900621	0.02564741538197924	0.19875776397515527	161	161
e173_-1	prefill	15	5	171	0.008529292998745611	0.016048022022699976	0.13664596273291926	0.0075187290239543654	0.062111801242236024	161	161
e173_-1	prefill	15	6	43	0.007987501925351933	0.007987501925351933	0.062111801242236024	0.0	0.0	161	161
e173_-1	prefill	15	7	207	0.007851617025547947	0.012684418528453572	0.09937888198757763	0.004832801502905625	0.043478260869565216	161	161
e173_-1	prefill	15	8	254	0.006304966899534605	0.006304966899534605	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	15	9	133	0.00623426038333945	0.0135132676947158	0.13043478260869565	0.00727900731137635	0.08074534161490683	161	161
e173_-1	prefill	15	10	229	0.006083167748820097	0.045074250353527946	0.32919254658385094	0.03899108260470785	0.2795031055900621	161	161
e173_-1	prefill	15	11	56	0.005691316594617827	0.008192076022729283	0.06832298136645963	0.0025007594281114564	0.018633540372670808	161	161
e173_-1	prefill	15	12	123	0.005645653558996784	0.009605730106215125	0.062111801242236024	0.003960076547218341	0.031055900621118012	161	161
e173_-1	prefill	15	13	216	0.005344882866928427	0.007502524771356281	0.055900621118012424	0.0021576419044278534	0.018633540372670808	161	161
e173_-1	prefill	15	14	105	0.005115354740055136	0.008518649263013942	0.08695652173913043	0.0034032945229588063	0.043478260869565216	161	161
e173_-1	prefill	15	15	191	0.004964398004576547	0.006040000786482636	0.062111801242236024	0.0010756027819060897	0.018633540372670808	161	161
e173_-1	prefill	16	1	40	0.026055362091274528	0.0529867732182079	0.30434782608695654	0.02693141112693337	0.20496894409937888	161	161
